date,open,high,low,close,volume
2025-09-23,83.7,84.6,81.3,83.9,12102578
2025-09-24,83.2,83.7,82.05,83.3,9807848
2025-09-25,83.2,87.95,82.4,86.45,24490566
2025-09-26,88.8,93.45,86.9,90.8,44489389
2025-09-29,90.55,90.7,88.75,89.9,15378799
2025-09-30,90.1,93.5,89.0,93.15,17774045
2025-10-02,92.45,95.75,91.15,95.05,10862000
2025-10-03,92.8,93.75,90.05,92.35,6545286
2025-10-06,88.6,91.3,88.6,90.65,4658144
2025-10-08,92.55,93.45,90.75,92.15,4080661
2025-10-09,93.95,94.5,90.2,90.85,13938415
2025-10-10,88.85,88.85,86.35,87.05,16580547
2025-10-13,84.2,84.95,81.1,84.15,24911444
2025-10-14,85.55,88.25,81.9,82.5,22956921
2025-10-15,83.8,86.5,83.15,85.8,14631444
2025-10-16,84.6,85.6,81.55,82.8,17412271
2025-10-17,83.25,83.65,78.6,79.2,18811572
2025-10-20,81.8,82.45,80.85,81.35,10241554
2025-10-21,83.3,85.65,83.05,84.4,16773961
2025-10-22,83.6,84.25,82.25,82.85,7733948
2025-10-23,82.25,83.55,80.9,82.15,8329832
2025-10-24,83.0,84.3,81.7,83.15,12044781
2025-10-27,85.3,86.8,82.8,84.7,14931251
2025-10-28,88.6,89.2,86.25,86.95,16993093
2025-10-30,89.8,90.85,87.2,88.4,22463636
2025-10-31,88.4,88.5,86.65,87.2,8934060
2025-11-03,90.05,91.75,89.05,91.2,17887371
2025-11-04,90.45,92.0,87.7,88.9,16102213
2025-11-05,86.8,88.0,83.7,87.7,18462370
2025-11-06,86.0,92.8,83.05,89.4,47206608
2025-11-07,93.7,94.45,90.3,90.9,39113059
2025-11-10,89.15,92.4,87.1,92.0,25270490
2025-11-11,100.8,109.0,99.7,108.5,85840900
2025-11-12,110.8,110.8,102.1,105.2,43924623
2025-11-13,105.7,106.5,103.0,105.9,20388568
2025-11-14,102.9,103.5,97.8,98.7,32066987
2025-11-17,97.9,99.15,95.35,96.0,22019889
2025-11-18,89.0,89.5,85.35,85.95,51362729
2025-11-19,87.5,88.0,85.3,85.7,26145114
2025-11-20,84.1,84.45,80.4,81.85,35830837
2025-11-21,78.85,80.0,78.05,78.5,29458265
2025-11-24,79.85,81.7,79.45,81.35,26445761
2025-11-25,82.2,82.65,80.9,81.6,19713854
2025-11-26,83.45,83.5,82.0,82.1,13236671
2025-11-27,82.5,84.35,82.0,82.85,18374958
2025-11-28,82.85,84.35,81.85,83.9,8999914
2025-12-01,84.5,84.5,82.65,83.35,12388739
2025-12-02,82.0,82.2,78.2,78.75,29777894
2025-12-03,76.7,76.95,75.15,75.4,20233612
2025-12-04,74.1,76.65,73.0,76.2,23315066
2025-12-05,76.55,78.3,75.7,77.95,17165632
2025-12-08,78.65,78.95,77.7,78.0,10282095
2025-12-09,79.05,79.65,76.95,77.4,9489567
2025-12-10,77.4,77.4,74.85,76.2,12402157
2025-12-11,76.35,76.7,74.5,74.65,8971708
2025-12-12,75.0,75.95,74.1,75.45,10246210
2025-12-15,74.05,75.3,73.65,73.75,10240571
2025-12-16,72.5,73.3,70.05,72.4,31697148
2025-12-17,71.8,72.7,70.5,72.3,15176953
2025-12-18,70.6,71.35,70.1,71.2,9944374
2025-12-19,73.0,77.25,72.35,76.65,32730378
2025-12-22,77.7,78.5,76.3,77.15,11406726
2025-12-23,77.5,77.55,75.9,76.45,6425692
2025-12-24,76.45,76.5,75.5,76.1,4417193
2025-12-29,80.0,81.6,78.9,79.05,22897657
2025-12-30,79.0,80.85,78.1,80.1,10683318
2025-12-31,81.85,82.65,78.5,79.35,13912585
