date,open,high,low,close,volume
2024-04-19,295.5,297.5,291.7,295.9,19472600
2024-04-22,300.1,314.7,298.9,312.5,41133325
2024-04-23,318.1,325.7,317.3,324.5,43821652
2024-04-24,329.9,337.1,327.5,336.3,41472682
2024-04-25,332.3,338.5,328.5,331.5,27727556
2024-04-26,332.1,343.9,332.1,340.5,29599531
2024-04-29,340.5,346.9,337.3,339.7,25416523
2024-04-30,341.7,342.9,336.1,339.3,15957023
2024-05-02,341.1,353.3,337.5,352.5,22479610
2024-05-03,363.1,364.7,352.7,356.5,23592345
2024-05-06,356.7,365.1,355.1,362.3,26208326
2024-05-07,359.5,363.3,355.5,357.9,19408056
2024-05-08,358.5,363.9,351.9,353.5,20058148
2024-05-09,353.1,362.1,352.5,361.9,16026030
2024-05-10,365.9,366.3,357.1,363.1,15693045
2024-05-13,360.7,372.1,360.1,370.3,20558084
2024-05-14,373.1,376.9,370.7,373.9,21603101
2024-05-16,392.1,393.1,386.7,389.1,58430778
2024-05-17,392.5,395.7,389.7,390.5,27916392
2024-05-20,392.5,395.3,388.3,390.5,22331961
2024-05-21,388.9,388.9,375.1,379.1,30679849
2024-05-22,374.7,382.3,372.1,379.9,22374764
2024-05-23,376.1,379.5,371.9,377.3,18323988
2024-05-24,373.7,378.1,370.3,372.5,19143321
2024-05-27,367.5,373.1,357.9,372.9,32132068
2024-05-28,372.7,381.5,368.9,375.7,16614787
2024-05-29,372.9,375.3,365.1,366.5,27378220
2024-05-30,365.5,369.7,361.3,363.5,22006500
2024-05-31,366.7,374.5,355.3,355.3,40035868
2024-06-03,362.3,374.5,362.1,370.5,28125374
2024-06-04,370.5,375.1,369.3,372.9,18043066
2024-06-05,373.1,383.3,373.1,376.3,20205424
2024-06-06,382.9,386.5,374.5,377.1,18888938
2024-06-07,378.5,380.1,368.3,370.3,25247259
2024-06-11,362.9,373.3,362.9,369.3,26496779
2024-06-12,369.3,373.3,365.1,366.3,14960058
2024-06-13,371.9,376.1,369.1,375.3,15337042
2024-06-14,379.1,379.1,374.1,375.3,20859332
2024-06-17,371.7,381.3,370.3,376.7,15281150
2024-06-18,376.9,379.3,372.5,372.5,14278934
2024-06-19,375.9,386.5,373.9,384.5,22313477
2024-06-20,387.5,387.5,381.1,383.1,14049005
2024-06-21,379.3,380.7,373.5,376.9,25855005
2024-06-24,373.1,376.5,369.5,375.9,12919565
2024-06-25,377.3,380.5,374.1,377.5,12789522
2024-06-26,374.7,378.5,372.5,377.5,11886907
2024-06-27,375.1,375.5,367.7,369.9,17513758
2024-06-28,367.1,371.5,366.3,367.9,15561097
2024-07-02,362.5,371.7,360.7,364.7,27266647
2024-07-03,362.3,376.3,362.3,374.9,22256951
2024-07-04,382.3,382.3,374.1,377.9,15437093
2024-07-05,380.3,381.1,374.3,375.3,10522095
2024-07-08,377.3,378.7,371.1,374.1,11623215
2024-07-09,372.5,377.7,371.5,376.5,13024401
2024-07-10,380.7,381.3,372.3,373.1,15586645
2024-07-11,374.9,381.5,373.7,380.3,16590064
2024-07-12,386.3,392.7,384.7,392.5,27521352
2024-07-15,388.7,392.5,384.1,385.7,13680185
2024-07-16,381.5,382.9,373.3,373.5,19061149
2024-07-17,370.5,372.9,363.9,367.3,25857823
2024-07-18,363.5,367.1,362.5,364.7,18944747
2024-07-19,362.1,363.9,358.5,359.5,23088518
2024-07-22,362.7,371.3,360.9,368.7,16960926
2024-07-23,370.5,371.9,361.5,361.7,12104461
2024-07-24,361.3,365.1,356.1,358.7,11800216
2024-07-25,355.7,357.1,346.5,346.7,25787277
2024-07-26,348.3,353.9,347.9,349.9,13267324
2024-07-29,355.3,357.5,349.3,353.7,12872249
2024-07-30,350.9,353.1,347.9,349.1,9749595
2024-07-31,347.7,362.3,346.5,357.7,20304313
2024-08-01,359.3,364.1,359.1,361.1,12412285
2024-08-02,356.3,360.9,351.7,353.7,17707597
2024-08-05,347.5,359.7,344.5,352.1,22963458
2024-08-06,356.1,358.9,344.9,349.9,17674374
2024-08-07,350.7,360.9,350.7,358.9,15840290
2024-08-08,356.7,369.9,354.9,363.7,18811540
2024-08-09,366.9,371.5,363.9,365.5,16353916
2024-08-12,367.5,372.1,365.5,370.5,10215275
2024-08-13,371.5,376.1,371.1,374.1,13590391
2024-08-14,374.1,374.9,364.9,369.3,18692686
2024-08-15,361.7,370.3,359.7,363.9,21443850
2024-08-16,367.5,370.7,364.3,368.1,16414338
2024-08-19,373.1,373.1,366.7,368.1,15210162
2024-08-20,368.3,369.3,364.5,365.9,11852608
2024-08-21,362.9,369.3,360.7,367.1,11647083
2024-08-22,370.3,373.3,366.7,373.3,16786859
2024-08-23,372.5,374.1,369.1,371.1,13055635
2024-08-26,373.5,380.3,373.1,377.5,16251125
2024-08-27,373.5,378.1,372.7,377.3,13675535
2024-08-28,378.5,378.5,367.9,369.7,14602521
2024-08-29,365.5,373.5,364.5,373.1,12890430
2024-08-30,373.1,381.1,372.3,377.5,30873303
2024-09-02,375.5,378.7,371.9,373.3,13878671
2024-09-03,373.5,376.9,370.3,373.7,9814885
2024-09-04,369.7,372.1,366.7,368.3,13278870
2024-09-05,365.9,372.1,365.9,368.9,9576319
2024-09-09,365.5,366.7,360.7,366.7,20078164
2024-09-10,364.7,366.1,361.5,364.1,12303441
2024-09-11,362.1,366.1,360.5,365.7,12043623
2024-09-12,366.5,372.5,365.1,368.1,13800366
2024-09-13,368.3,372.3,368.3,370.3,11013765
2024-09-16,368.1,373.3,365.9,373.3,7689238
2024-09-17,367.5,376.9,367.5,375.5,10147851
2024-09-19,375.1,385.3,372.1,384.3,25801963
2024-09-20,385.5,388.9,379.3,384.1,28407069
2024-09-23,383.5,387.5,380.7,383.1,15223032
2024-09-24,388.5,397.7,384.9,397.7,42919010
2024-09-25,413.5,413.5,396.9,400.9,40112126
2024-09-26,403.5,425.5,402.3,425.5,50254878
2024-09-27,438.7,440.3,428.1,433.3,57154793
2024-09-30,445.1,452.9,429.7,440.1,75459468
2024-10-02,445.5,475.1,444.7,465.5,48766943
2024-10-03,466.5,472.1,448.7,461.7,31600782
2024-10-04,465.5,474.5,457.7,473.1,24663665
2024-10-07,475.3,477.9,465.1,473.9,25334387
2024-10-08,467.5,472.3,434.1,434.1,70468024
2024-10-09,444.5,448.5,419.5,429.7,46372903
2024-10-10,433.5,444.1,431.9,434.3,33111230
2024-10-14,436.3,436.3,419.5,431.5,30316807
2024-10-15,429.3,429.3,408.1,412.5,33478410
2024-10-16,410.5,421.3,408.1,411.3,22490256
2024-10-17,413.5,422.3,405.5,408.1,16476899
2024-10-18,408.1,431.1,406.9,426.3,25963857
2024-10-21,426.1,426.9,414.7,416.5,16334100
2024-10-22,418.7,419.1,413.5,417.1,11027704
2024-10-23,418.5,427.7,412.1,423.7,14656951
2024-10-24,420.5,421.1,415.1,417.5,11202752
2024-10-25,423.1,423.1,414.1,416.5,11951879
2024-10-28,416.5,417.7,409.1,412.7,15551935
2024-10-29,414.9,418.9,410.7,413.9,13797786
2024-10-30,409.1,413.5,406.1,406.5,17895482
2024-10-31,405.9,414.3,400.1,400.1,22753709
2024-11-01,401.5,417.9,401.5,414.7,21086569
2024-11-04,418.5,419.3,411.5,414.5,11706119
2024-11-05,410.7,423.3,410.7,423.3,15270863
2024-11-06,420.5,421.7,408.7,415.3,20755203
2024-11-07,412.5,425.1,409.9,423.9,19924018
2024-11-08,430.5,431.5,414.9,416.3,19389836
2024-11-11,407.5,411.1,404.9,408.7,22857586
2024-11-12,404.9,409.3,398.5,399.3,27303282
2024-11-13,392.7,402.7,391.5,399.3,28307185
2024-11-14,397.1,410.5,393.3,398.9,34898922
2024-11-15,399.5,402.5,394.5,396.5,29061324
2024-11-18,400.7,408.9,397.1,399.7,20493537
2024-11-19,402.1,404.5,398.9,401.7,13879296
2024-11-20,403.7,409.3,401.7,406.3,15005135
2024-11-21,404.9,406.9,402.5,403.1,12501718
2024-11-22,404.3,407.9,395.1,396.1,16949546
2024-11-25,395.5,397.9,389.3,390.7,27888308
2024-11-26,387.7,394.7,387.7,389.3,16940574
2024-11-27,390.1,401.7,387.5,398.3,16685594
2024-11-28,396.9,399.7,392.9,395.5,13067643
2024-11-29,390.5,398.3,390.5,393.5,15626995
2024-12-02,393.5,397.1,391.1,395.3,13334410
2024-12-03,398.7,399.9,389.9,399.9,18362569
2024-12-04,397.7,401.1,395.3,398.7,14053234
2024-12-05,398.9,402.1,396.3,400.7,13314801
2024-12-06,402.3,410.1,400.5,408.1,27711445
2024-12-09,401.7,416.7,401.7,414.3,22461949
2024-12-10,425.5,426.5,405.9,406.7,30282843
2024-12-11,410.3,410.5,402.7,405.3,13098201
2024-12-12,409.5,418.3,404.7,411.1,23414258
2024-12-13,408.5,410.5,404.1,405.3,16296064
2024-12-16,405.5,406.9,399.3,401.1,14059845
2024-12-17,397.5,403.5,397.3,398.1,16779048
2024-12-18,403.5,404.3,399.5,401.5,14906072
2024-12-19,397.7,417.5,396.9,410.7,34671236
2024-12-20,409.7,425.3,409.7,421.9,44834041
2024-12-23,426.1,426.5,411.7,415.7,20856154
2024-12-24,416.5,417.1,413.1,415.5,7873769
2024-12-27,413.1,416.5,411.1,412.9,13545082
2024-12-30,413.5,417.3,411.3,414.5,13515622
2024-12-31,412.7,416.9,411.3,412.5,10867280
2025-01-02,412.5,420.5,409.1,411.5,20733037
2025-01-03,413.5,414.5,405.9,409.7,16843241
2025-01-06,410.5,410.5,402.7,404.9,16869318
2025-01-07,376.1,388.3,372.1,375.1,142920468
2025-01-08,366.7,375.3,361.1,364.7,95456188
2025-01-09,360.5,374.9,360.5,368.9,60578450
2025-01-10,369.1,374.9,365.1,365.1,37053933
2025-01-13,360.3,367.1,360.3,361.5,34785015
2025-01-14,361.1,375.1,361.1,370.5,40623785
2025-01-15,368.9,380.9,368.5,375.5,29158255
2025-01-16,379.5,382.1,372.1,377.9,26141103
2025-01-17,376.5,377.7,373.9,375.3,17138321
2025-01-20,375.7,388.3,375.7,385.3,31141403
2025-01-21,387.5,387.7,381.9,382.9,25249668
2025-01-22,380.5,384.1,376.5,378.9,17859069
2025-01-23,378.5,381.5,375.1,376.7,21256810
2025-01-24,378.7,387.9,377.7,386.1,24079119
2025-01-27,383.5,393.5,383.5,391.1,23605938
2025-01-28,396.5,401.5,394.5,396.7,14203491
2025-02-03,395.5,400.3,389.7,399.7,27917841
2025-02-04,404.7,416.7,402.5,416.3,31276268
2025-02-05,417.1,417.1,405.5,413.3,32129392
2025-02-06,411.7,415.9,408.9,415.9,19585105
2025-02-07,415.9,427.9,413.3,423.7,34567530
2025-02-10,425.1,435.3,424.3,432.5,31411302
2025-02-11,435.5,436.7,421.1,422.9,30893563
2025-02-12,424.5,440.1,421.5,439.7,38264929
2025-02-13,444.5,460.1,432.5,437.5,60985718
2025-02-14,445.3,470.3,442.1,470.3,74519223
2025-02-17,501.5,507.5,480.5,489.1,126223580
2025-02-18,489.7,508.5,489.3,499.0,62529454
2025-02-19,495.5,496.0,488.7,493.3,34127174
2025-02-20,486.7,488.5,478.1,482.3,34549151
2025-02-21,500.5,512.5,494.9,512.5,73545153
2025-02-24,517.5,517.5,492.7,492.7,67542767
2025-02-25,473.3,486.5,471.9,480.3,56509529
2025-02-26,483.5,503.5,483.3,497.0,40489654
2025-02-27,499.0,507.5,487.1,490.9,38902820
2025-02-28,488.3,493.3,471.5,474.1,52160819
2025-03-03,479.1,492.5,475.3,478.7,32752021
2025-03-04,474.5,488.5,468.7,486.5,31124964
2025-03-05,497.5,504.5,493.5,501.0,35165757
2025-03-06,516.5,539.5,516.5,539.5,79683892
2025-03-07,534.5,542.5,524.5,529.0,46494425
2025-03-10,523.5,533.0,507.5,512.0,34415026
2025-03-11,497.0,515.5,496.0,513.0,33852768
2025-03-12,518.5,520.5,500.5,507.5,28031056
2025-03-13,508.5,511.5,494.7,503.0,27326941
2025-03-14,508.5,526.5,503.0,517.0,30711707
2025-03-17,527.5,530.0,517.5,520.0,22096160
2025-03-18,534.0,539.0,529.0,536.5,33639833
2025-03-19,538.0,540.5,529.5,535.5,31604153
2025-03-20,536.0,536.5,513.5,515.0,49845030
2025-03-21,513.5,521.5,501.0,507.0,42260479
2025-03-24,509.5,513.0,500.0,508.5,24598555
2025-03-25,508.5,511.0,496.5,497.5,27744935
2025-03-26,497.5,506.0,497.5,502.0,17310634
2025-03-27,504.5,511.5,497.5,504.5,17595617
2025-03-28,507.0,512.0,499.0,505.0,18594342
2025-03-31,500.5,503.0,490.1,492.5,28036973
2025-04-01,496.5,507.0,495.5,499.5,19518013
2025-04-02,500.5,504.5,494.7,499.5,14247546
2025-04-03,488.5,496.0,486.7,493.3,29219618
2025-04-07,437.3,457.9,426.5,430.9,123364114
2025-04-08,436.3,446.7,425.5,435.9,65120104
2025-04-09,421.5,442.5,414.5,436.7,66484213
2025-04-10,455.5,457.1,438.5,440.3,57799983
2025-04-11,435.5,448.1,427.5,438.9,46594597
2025-04-14,448.5,454.7,444.3,449.5,30346489
2025-04-15,460.1,460.1,447.1,451.5,20245398
2025-04-16,446.1,447.1,435.7,443.5,27322773
2025-04-17,445.9,457.5,445.3,453.5,24479822
2025-04-22,455.5,458.3,448.7,455.9,24043746
2025-04-23,471.5,474.9,466.9,469.7,27001392
2025-04-24,472.5,473.3,460.5,466.5,18912016
2025-04-25,475.5,481.3,470.5,473.7,28746958
2025-04-28,477.9,477.9,470.3,473.7,13805160
2025-04-29,473.3,473.9,464.5,468.5,16367401
2025-04-30,470.5,472.7,464.9,472.7,15312733
2025-05-02,473.7,485.3,472.9,483.3,13240838
2025-05-06,487.1,492.3,480.7,490.9,19813305
2025-05-07,504.5,505.0,485.1,485.3,25616342
2025-05-08,482.5,497.5,482.1,493.5,19815740
2025-05-09,495.5,499.0,487.5,490.1,13777285
2025-05-12,499.5,517.0,494.5,513.0,35846811
2025-05-13,515.5,515.5,501.0,501.5,23119901
2025-05-14,507.5,516.5,506.0,516.5,24294663
2025-05-15,527.0,527.5,510.5,515.5,32799956
2025-05-16,509.5,517.0,506.5,508.0,21334027
2025-05-19,508.0,517.0,502.5,514.0,22457714
2025-05-20,512.5,517.5,511.5,517.0,15792185
2025-05-21,519.0,524.5,515.5,520.5,18924042
2025-05-22,520.0,520.0,513.0,516.5,14281176
2025-05-23,517.0,520.5,512.0,518.0,16262610
2025-05-26,515.0,517.0,508.0,510.0,17286567
2025-05-27,508.5,514.5,507.0,512.0,14986877
2025-05-28,513.0,515.0,502.5,506.0,16813826
2025-05-29,508.0,512.0,503.5,510.5,19368449
2025-05-30,506.0,506.5,496.0,498.2,28284004
2025-06-02,493.0,499.2,489.6,498.4,13086586
2025-06-03,504.0,505.5,501.0,505.0,14609189
2025-06-04,510.0,513.0,507.0,512.0,18378499
2025-06-05,517.5,517.5,509.0,515.0,19329282
2025-06-06,515.5,516.5,511.0,515.0,13137101
2025-06-09,520.0,521.0,512.5,518.0,18481403
2025-06-10,519.5,520.0,508.5,513.5,17039003
2025-06-11,517.0,518.0,514.5,518.0,14784979
2025-06-12,518.0,518.0,508.0,510.0,13368048
2025-06-13,510.5,515.5,506.0,510.0,19085310
2025-06-16,507.0,512.0,504.5,509.5,13784320
2025-06-17,514.0,514.0,506.5,513.5,11524031
2025-06-18,510.0,511.0,503.5,508.0,15187515
2025-06-19,503.0,506.0,496.0,498.0,19387767
2025-06-20,504.5,505.5,496.0,505.5,20622275
2025-06-23,498.2,504.0,494.6,504.0,14252887
2025-06-24,508.0,511.0,504.0,509.5,17768858
2025-06-25,512.0,515.0,508.0,512.5,17592461
2025-06-26,512.0,513.0,507.5,513.0,15000643
2025-06-27,512.0,514.5,510.0,513.0,15181667
2025-06-30,509.0,511.5,503.0,503.0,18464531
2025-07-02,508.0,508.5,500.0,501.5,18203168
2025-07-03,500.0,503.5,493.8,501.0,18956331
2025-07-04,493.0,501.5,493.0,496.8,14658173
2025-07-07,495.2,502.0,494.0,502.0,11631687
2025-07-08,505.0,505.0,500.0,504.5,13172857
2025-07-09,504.0,504.0,495.0,497.6,17820435
2025-07-10,497.6,499.6,494.2,496.6,14032556
2025-07-11,497.0,505.0,496.6,496.6,19225560
2025-07-14,497.0,501.5,496.0,500.0,11704663
2025-07-15,502.5,518.0,500.0,517.5,27446891
2025-07-16,520.0,526.0,516.0,516.5,23250693
2025-07-17,519.5,519.5,511.0,517.0,13735794
2025-07-18,525.0,525.0,516.5,519.0,13781113
2025-07-21,522.5,522.5,514.5,521.5,13273287
2025-07-22,521.5,526.0,519.0,526.0,17600260
2025-07-23,530.0,552.0,527.0,552.0,46744850
2025-07-24,553.5,560.0,548.0,557.0,24180342
2025-07-25,552.0,555.0,546.0,550.5,19886923
2025-07-28,550.5,558.0,546.5,555.5,14661199
2025-07-29,551.5,556.5,546.0,555.0,16847424
2025-07-30,550.0,556.0,542.5,549.0,19362555
2025-07-31,547.0,559.0,545.0,550.0,20453269
2025-08-01,551.5,554.5,533.5,535.0,21203861
2025-08-04,536.0,551.5,533.0,550.0,17340007
2025-08-05,554.5,559.0,549.0,559.0,17347823
2025-08-06,560.0,570.0,558.0,568.5,20737133
2025-08-07,571.0,572.0,560.5,567.0,16940382
2025-08-08,567.0,568.5,557.5,561.0,13305719
2025-08-11,561.0,562.5,553.5,561.0,11790350
2025-08-12,557.5,564.5,556.0,559.5,13827897
2025-08-13,568.0,586.0,566.0,586.0,37596415
2025-08-14,600.0,600.0,589.0,590.0,36339315
2025-08-15,587.0,596.5,584.5,592.0,22176876
2025-08-18,594.0,596.0,587.0,587.0,17590658
2025-08-19,588.0,597.0,583.0,592.5,16359474
2025-08-20,589.0,594.5,585.5,590.5,15952765
2025-08-21,590.5,597.0,589.5,593.0,14290178
2025-08-22,599.0,606.5,595.5,600.0,19378950
2025-08-25,608.5,621.0,608.0,614.5,25694519
2025-08-26,612.0,618.0,609.5,609.5,20656474
2025-08-27,613.0,614.5,595.0,599.0,21263402
2025-08-28,595.0,599.0,590.0,594.0,21712370
2025-08-29,595.5,605.0,594.0,596.5,18234935
2025-09-01,605.0,610.0,601.5,605.0,15958837
2025-09-02,605.5,608.5,599.0,600.5,14808157
2025-09-03,606.5,613.0,596.0,598.5,15523985
2025-09-04,605.0,605.0,591.0,592.5,18003934
2025-09-05,599.5,609.0,595.5,605.5,19047729
2025-09-08,605.5,619.0,605.0,617.5,21815489
2025-09-09,620.0,628.0,617.5,627.0,19871460
2025-09-10,630.0,639.0,628.0,633.5,19193376
2025-09-11,633.0,633.0,624.0,629.5,18191860
2025-09-12,645.0,649.0,642.0,643.5,20780375
2025-09-15,646.0,648.5,637.5,643.5,16371242
2025-09-16,647.0,649.5,640.5,645.0,13339685
2025-09-17,646.5,663.5,645.0,661.5,22349048
2025-09-18,662.0,664.5,635.5,642.0,29989898
2025-09-19,647.0,647.0,638.0,642.5,20805608
2025-09-22,642.0,643.5,634.0,641.0,12899662
2025-09-23,641.5,643.5,627.0,635.5,15293080
2025-09-24,633.5,651.0,628.0,648.5,18440788
2025-09-25,651.0,659.0,643.5,650.0,17384258
2025-09-26,645.0,653.0,640.0,644.0,19504951
2025-09-29,649.5,664.5,647.5,660.0,20489556
2025-09-30,658.0,666.5,657.5,663.0,20610633
2025-10-02,667.5,683.0,665.5,676.5,17137745
2025-10-03,677.0,680.0,670.0,673.5,7125093
2025-10-06,675.0,682.5,670.0,677.5,7828323
2025-10-08,680.0,680.0,669.5,675.0,10540730
2025-10-09,675.0,681.0,665.5,675.5,14454705
2025-10-10,669.0,669.0,647.5,651.5,19904705
2025-10-13,630.0,648.5,622.5,639.0,38012175
2025-10-14,642.5,644.0,617.0,621.0,26797863
2025-10-15,624.5,633.0,620.5,627.0,18381023
2025-10-16,626.0,629.0,615.5,620.0,14285465
2025-10-17,618.5,620.5,602.5,608.0,18654519
2025-10-20,624.0,632.5,621.5,627.5,14963360
2025-10-21,643.0,644.0,630.0,630.5,14171988
2025-10-22,626.0,629.0,616.5,623.5,9979448
2025-10-23,620.0,636.0,618.0,633.0,12419348
2025-10-24,639.0,641.5,633.5,637.5,11997034
2025-10-27,649.0,656.0,646.0,656.0,16043970
2025-10-28,656.0,656.0,641.0,645.0,16295470
2025-10-30,657.0,664.0,645.0,651.0,21772780
2025-10-31,651.5,655.0,629.0,629.0,20578283
2025-11-03,630.5,634.0,622.5,628.0,11591004
2025-11-04,631.0,640.0,625.5,629.0,14972125
2025-11-05,621.0,632.0,613.0,629.0,13309811
2025-11-06,629.5,645.5,629.5,644.0,13081287
2025-11-07,638.0,643.0,628.5,634.0,13314360
2025-11-10,641.0,651.0,641.0,649.5,14513815
2025-11-11,662.0,662.0,641.0,650.0,13087772
2025-11-12,655.0,658.5,652.0,657.0,13658568
2025-11-13,649.5,660.0,645.0,656.0,17299913
2025-11-14,645.0,659.0,640.0,641.0,19956444
2025-11-17,640.0,642.5,633.0,636.5,13794477
2025-11-18,628.0,641.0,620.5,623.5,18818609
2025-11-19,627.5,631.5,619.5,622.5,13959708
2025-11-20,626.5,630.5,615.5,621.0,14015988
2025-11-21,610.0,615.0,606.0,610.0,23732050
2025-11-24,615.0,627.5,613.5,624.5,22376801
2025-11-25,633.0,635.0,620.5,625.0,14877620
2025-11-26,628.5,630.0,618.0,619.5,14429595
2025-11-27,618.0,620.5,609.0,611.5,15493209
2025-11-28,611.5,617.0,608.5,611.5,13216245
2025-12-01,613.5,623.0,613.0,619.5,12643338
2025-12-02,625.5,626.0,615.0,617.0,11460186
2025-12-03,616.0,616.0,608.5,611.0,11002158
2025-12-04,610.0,613.0,605.0,612.0,15329748
2025-12-05,605.0,611.0,604.0,610.0,14638391
2025-12-08,607.5,609.5,604.0,605.0,13421327
2025-12-09,609.5,610.0,596.0,602.5,17431321
2025-12-10,602.0,603.0,595.0,603.0,14750743
2025-12-11,609.0,612.0,599.0,601.5,12480887
2025-12-12,608.0,616.0,601.5,616.0,17825495
2025-12-15,606.0,608.5,602.0,603.0,15165502
2025-12-16,602.5,603.0,592.0,596.5,15987678
2025-12-17,597.0,606.0,594.5,605.0,14824785
2025-12-18,601.0,606.0,599.0,605.0,10153604
2025-12-19,610.0,617.5,607.0,614.0,17765762
2025-12-22,620.0,621.5,610.0,614.5,13868060
2025-12-23,613.5,614.5,601.5,602.0,15623392
2025-12-24,598.0,604.5,598.0,603.0,7324553
2025-12-29,606.0,611.0,596.0,596.5,18502650
2025-12-30,598.5,601.0,594.0,600.0,13582535
2025-12-31,597.5,602.5,596.0,599.0,10838209
