date,open,high,low,close,volume
2024-06-10,176.06,178.57,173.17,173.79,50869682
2024-06-11,173.92,174.75,167.41,170.66,64761928
2024-06-12,171.12,180.55,169.8,177.29,90389446
2024-06-13,188.39,191.08,181.23,182.47,118984122
2024-06-14,185.8,186.0,176.92,178.01,82038194
2024-06-17,177.92,188.81,177.0,187.44,109786083
2024-06-18,186.56,187.2,182.37,184.86,68982265
2024-06-20,184.68,185.21,179.66,181.57,55893139
2024-06-21,182.3,183.95,180.69,183.01,63029482
2024-06-24,184.97,188.8,182.55,182.58,61992070
2024-06-25,184.4,187.97,182.01,187.35,63678265
2024-06-26,186.54,197.755,186.36,196.37,95737066
2024-06-27,195.17,198.72,194.05,197.42,72746521
2024-06-28,199.55,203.2,195.26,197.88,95438068
2024-07-01,201.02,213.23,200.85,209.86,135691395
2024-07-02,218.89,231.3,218.06,231.26,205047920
2024-07-03,234.56,248.35,234.25,246.39,166561471
2024-07-05,249.81,252.37,242.4601,251.52,154501152
2024-07-08,247.71,259.439,244.57,252.94,157219580
2024-07-09,251.0,265.61,250.3,262.33,160742516
2024-07-10,262.8,267.59,257.86,263.26,128519430
2024-07-11,263.3,271.0,239.65,241.03,221707273
2024-07-12,235.8,251.84,233.0912,248.23,155955773
2024-07-15,255.97,265.6,251.73,252.64,146912920
2024-07-16,255.31,258.62,245.8001,256.56,126332470
2024-07-17,252.73,258.47,246.182,248.5,115584810
2024-07-18,251.09,257.14,247.2,249.23,110869037
2024-07-19,247.79,249.44,236.83,239.2,87403903
2024-07-22,244.21,253.21,243.75,251.51,101225430
2024-07-23,253.6,255.7594,245.63,246.38,111928192
2024-07-24,225.42,225.99,214.71,215.99,167942939
2024-07-25,216.8,226.0,216.231,220.25,100636466
2024-07-26,221.19,222.2799,215.33,219.8,94604145
2024-07-29,224.9,234.27,224.7,232.1,129201789
2024-07-30,232.25,232.41,220.0,222.62,100560334
2024-07-31,227.9,234.68,226.7875,232.07,67497011
2024-08-01,227.69,231.867,214.3328,216.86,83861898
2024-08-02,214.88,216.13,205.78,207.67,82880120
2024-08-05,185.22,203.8799,182.0,198.88,100308836
2024-08-06,200.75,202.9,192.67,200.64,73783942
2024-08-07,200.77,203.49,191.48,191.76,71159778
2024-08-08,195.7,200.7,192.04,198.84,65033874
2024-08-09,197.05,200.88,195.11,200.0,58648274
2024-08-12,199.02,199.26,194.67,197.49,64044903
2024-08-13,198.47,208.49,197.06,207.83,76247387
2024-08-14,207.39,208.44,198.75,201.38,70250014
2024-08-15,205.02,215.88,204.82,214.14,89848530
2024-08-16,211.15,219.8,210.8,216.12,88765122
2024-08-19,217.07,222.98,214.09,222.72,76435222
2024-08-20,224.88,228.22,219.56,221.1,74001182
2024-08-21,222.67,224.6594,218.86,223.27,70145964
2024-08-22,223.82,224.8,210.32,210.66,79514482
2024-08-23,214.455,221.48,214.21,220.32,81525207
2024-08-26,218.75,219.09,211.01,213.21,59301187
2024-08-27,213.25,215.66,206.94,209.21,62821390
2024-08-28,209.72,211.84,202.59,205.75,64116350
2024-08-29,209.8,214.89,205.97,206.28,62308818
2024-08-30,208.63,214.5701,207.03,214.11,63370608
2024-09-03,215.26,219.9043,209.64,210.6,76714222
2024-09-04,210.59,222.22,210.57,219.41,80651767
2024-09-05,223.49,235.0,222.25,230.17,119355013
2024-09-06,232.6,233.6,210.51,210.73,112177004
2024-09-09,216.2,219.87,213.67,216.27,67443518
2024-09-10,220.07,226.4,218.6377,226.17,78891136
2024-09-11,224.55,228.47,216.8003,228.13,83548633
2024-09-12,224.66,231.45,223.83,229.81,72020042
2024-09-13,228.0,232.67,226.32,230.29,59515114
2024-09-16,229.3,229.96,223.53,226.78,54322995
2024-09-17,229.45,234.57,226.5533,227.87,66761636
2024-09-18,230.09,235.68,226.88,227.2,78010204
2024-09-19,234.0,244.24,232.13,243.92,102694576
2024-09-20,241.52,243.99,235.92,238.25,99879070
2024-09-23,242.61,250.0,241.92,250.0,86927194
2024-09-24,254.08,257.19,249.0501,254.27,88490999
2024-09-25,252.54,257.05,252.28,257.02,65034318
2024-09-26,260.6,261.75,251.53,254.22,67142193
2024-09-27,257.375,260.6999,254.12,260.46,70988067
2024-09-30,259.04,264.86,255.77,261.63,80873381
2024-10-01,262.67,263.98,248.53,258.02,87397613
2024-10-02,247.55,251.1585,241.5,249.02,93983930
2024-10-03,244.48,249.79,237.81,240.66,80729240
2024-10-04,246.69,250.96,244.58,250.08,86726285
2024-10-07,249.0,249.83,240.7,240.83,68113270
2024-10-08,243.56,246.21,240.56,244.5,56303160
2024-10-09,243.82,247.43,239.51,241.05,66289529
2024-10-10,241.81,242.7899,232.34,238.77,83087063
2024-10-11,220.13,223.34,214.38,217.8,142628874
2024-10-14,220.13,221.91,213.74,219.16,86291923
2024-10-15,220.01,224.26,217.12,219.57,62988787
2024-10-16,221.4,222.8199,218.93,221.33,49632824
2024-10-17,221.59,222.08,217.9,220.89,50791784
2024-10-18,220.71,222.28,219.23,220.7,49611867
2024-10-21,218.9,220.48,215.726,218.85,47328988
2024-10-22,217.31,218.22,215.26,217.97,43268741
2024-10-23,217.125,218.72,212.11,213.65,80938892
2024-10-24,244.68,262.1199,242.65,260.48,204491903
2024-10-25,256.01,269.49,255.32,269.19,161611931
2024-10-28,270.0,273.536,262.24,262.51,107653603
2024-10-29,264.51,264.98,255.51,259.52,80521751
2024-10-30,258.035,263.35,255.8201,257.55,53993576
2024-10-31,257.99,259.75,249.25,249.85,66575292
2024-11-01,252.043,254.0,246.63,248.98,57544757
2024-11-04,244.56,248.9,238.88,242.84,68802354
2024-11-05,247.34,255.2799,246.2101,251.44,69282505
2024-11-06,284.67,289.59,275.62,288.53,165228710
2024-11-07,288.89,299.75,285.52,296.91,117309232
2024-11-08,299.14,328.71,297.66,321.22,204782763
2024-11-11,346.3,358.64,336.0,350.0,210521625
2024-11-12,342.74,345.84,323.31,328.49,155726016
2024-11-13,335.85,344.5999,322.5,330.24,125405599
2024-11-14,327.69,329.98,310.37,311.18,120726109
2024-11-15,310.57,324.6799,309.22,320.72,114440286
2024-11-18,340.73,348.5499,330.01,338.74,126547455
2024-11-19,335.76,347.3799,332.75,346.0,88852452
2024-11-20,345.0,346.5999,334.3,342.03,66340650
2024-11-21,343.81,347.9899,335.28,339.64,58011719
2024-11-22,341.085,361.53,337.7,352.56,89140722
2024-11-25,360.14,361.93,338.2,338.59,95890899
2024-11-26,341.0,346.96,335.66,338.23,62295857
2024-11-27,341.8,342.55,326.59,332.89,57896439
2024-11-29,336.08,345.45,334.6501,345.16,37167621
2024-12-02,352.38,360.0,351.1501,357.09,77986478
2024-12-03,351.8,355.69,348.2,351.42,58267196
2024-12-04,353.0,358.1,348.6,357.93,50810874
2024-12-05,359.87,375.43,359.5,369.49,81403569
2024-12-06,377.42,389.49,370.8,389.22,81455834
2024-12-09,397.61,404.8,378.01,389.79,96359173
2024-12-10,392.68,409.73,390.85,400.99,97563578
2024-12-11,409.7,424.88,402.38,424.77,104287559
2024-12-12,424.84,429.3,415.0,418.1,87752225
2024-12-13,420.0,436.3,415.71,436.23,89000158
2024-12-16,441.09,463.19,436.15,463.02,114083811
2024-12-17,475.9,483.99,457.5101,479.86,131222978
2024-12-18,466.495,488.5399,427.01,440.13,149340788
2024-12-19,451.88,456.36,420.02,436.17,118566146
2024-12-20,425.505,447.08,417.64,421.06,132216176
2024-12-23,431.0,434.51,415.4112,430.6,72698055
2024-12-24,435.9,462.78,435.14,462.28,59551750
2024-12-26,465.16,465.3299,451.02,454.13,76651210
2024-12-27,449.52,450.0,426.5,431.66,82666821
2024-12-30,419.4,427.0,415.75,417.41,64941012
2024-12-31,423.79,427.93,402.54,403.84,76825121
2025-01-02,390.1,392.7299,373.04,379.28,109710749
2025-01-03,381.48,411.8799,379.45,410.44,95423329
2025-01-06,423.2,426.43,401.7,411.05,85516534
2025-01-07,405.83,414.33,390.0,394.36,75699525
2025-01-08,392.95,402.4999,387.4,394.94,73038805
2025-01-10,391.4,399.28,377.29,394.74,62287333
2025-01-13,383.21,403.79,380.07,403.31,67580494
2025-01-14,414.34,422.64,394.54,396.36,84565022
2025-01-15,409.9,429.8,405.661,428.22,81375460
2025-01-16,423.49,424.0,409.13,413.82,68335151
2025-01-17,421.5,439.74,419.75,426.5,94991429
2025-01-21,432.64,433.2,406.31,424.07,87320894
2025-01-22,416.81,428.0,414.59,415.11,60963342
2025-01-23,416.06,420.73,408.95,412.38,50690592
2025-01-24,414.45,418.88,405.78,406.58,56427149
2025-01-27,394.8,406.69,389.0,397.15,58125510
2025-01-28,396.91,400.59,386.5,398.09,48910676
2025-01-29,395.21,398.5899,384.48,389.1,68033648
2025-01-30,410.78,412.5,384.41,400.28,98092879
2025-01-31,401.53,419.99,401.34,404.6,83568219
2025-02-03,386.68,389.17,374.36,383.68,93732122
2025-02-04,382.63,394.0,381.4,392.21,57072235
2025-02-05,387.51,388.39,375.53,378.17,57614721
2025-02-06,373.03,375.4,363.18,374.32,77918230
2025-02-07,370.19,380.5459,360.34,361.62,70298258
2025-02-10,356.21,362.7,350.51,350.73,77514903
2025-02-11,345.8,349.37,325.1,328.5,118543400
2025-02-12,329.94,346.4,329.12,336.51,105382729
2025-02-13,345.0,358.69,342.85,355.94,89441519
2025-02-14,360.62,362.0,347.5,355.84,68277279
2025-02-18,355.01,359.1,350.02,354.11,51631702
2025-02-19,354.0,367.34,353.67,360.56,67094374
2025-02-20,361.51,362.3,348.0,354.4,45965354
2025-02-21,353.44,354.98,334.42,337.8,74058648
2025-02-24,338.14,342.3973,324.7,330.53,76052321
2025-02-25,327.025,328.89,297.2512,302.8,134228777
2025-02-26,303.715,309.0,288.04,290.8,100118276
2025-02-27,291.16,297.23,280.88,281.95,101748197
2025-02-28,279.5,293.88,273.6,292.98,115696968
2025-03-03,300.34,303.94,277.3,284.65,115551414
2025-03-04,270.93,284.35,261.8401,272.04,126706623
2025-03-05,272.92,279.55,267.71,279.1,94042913
2025-03-06,272.06,272.65,260.02,263.45,98451566
2025-03-07,259.32,266.2499,250.73,262.67,102369640
2025-03-10,252.535,253.37,220.0,222.15,189076948
2025-03-11,225.305,237.0649,217.02,230.58,174896415
2025-03-12,247.22,251.84,241.1,248.09,142215681
2025-03-13,248.125,248.29,232.6,240.68,114813525
2025-03-14,247.31,251.58,240.73,249.98,100242264
2025-03-17,245.055,245.4,232.8,238.01,111900565
2025-03-18,228.155,230.1,222.28,225.31,111477636
2025-03-19,231.61,241.41,229.201,235.86,111993753
2025-03-20,233.345,238.0,230.0501,236.26,99028270
2025-03-21,234.985,249.52,234.55,248.71,132728684
2025-03-24,258.075,278.64,256.33,278.39,169079865
2025-03-25,283.6,288.2,271.28,288.14,150361538
2025-03-26,282.66,284.9,266.51,272.06,156254441
2025-03-27,272.48,291.85,271.8216,273.13,162572146
2025-03-28,275.575,276.1,260.57,263.55,123809389
2025-03-31,249.31,260.56,243.3601,259.16,134008936
2025-04-01,263.8,277.45,259.25,268.46,146486911
2025-04-02,254.6,284.99,251.27,282.76,212787817
2025-04-03,265.29,276.3,261.51,267.28,136174291
2025-04-04,255.38,261.0,236.0,239.43,181229353
2025-04-07,223.78,252.0,214.25,233.29,183453776
2025-04-08,245.0,250.44,217.8,221.86,171603472
2025-04-09,224.69,274.69,223.88,272.2,219433373
2025-04-10,260.0,262.49,239.33,252.4,181722604
2025-04-11,251.84,257.74,241.3629,252.31,128948085
2025-04-14,258.36,261.8,245.93,252.35,100135241
2025-04-15,249.91,258.75,247.54,254.11,79594318
2025-04-16,247.61,251.97,233.89,241.55,112378737
2025-04-17,243.47,244.34,237.6833,241.37,83404775
2025-04-21,230.26,232.21,222.79,227.5,97768007
2025-04-22,230.96,242.79,229.8501,237.97,120858452
2025-04-23,254.86,259.4499,244.43,250.74,150381903
2025-04-24,250.5,259.54,249.2,259.51,94464195
2025-04-25,261.69,286.85,259.63,284.95,167560688
2025-04-28,288.98,294.86,272.42,285.88,151731771
2025-04-29,285.5,293.32,279.4695,292.03,108906553
2025-04-30,279.9,284.45,270.78,282.16,128961057
2025-05-01,280.01,290.8688,279.81,280.52,99658974
2025-05-02,284.9,294.78,279.81,287.21,114454683
2025-05-05,284.57,284.849,274.4,280.26,94618882
2025-05-06,273.105,277.73,271.35,275.35,76715792
2025-05-07,276.88,277.92,271.0,276.22,71882408
2025-05-08,279.63,289.8,279.41,284.82,97539448
2025-05-09,290.21,307.04,290.0,298.26,132387835
2025-05-12,321.99,322.21,311.5,318.38,112826661
2025-05-13,320.0,337.5894,316.8,334.07,136992574
2025-05-14,342.5,350.0,337.0,347.68,136997264
2025-05-15,340.34,346.1393,334.7153,342.82,97882596
2025-05-16,346.24,351.62,342.33,349.98,95895665
2025-05-19,336.3,343.0,333.37,342.09,88869853
2025-05-20,347.87,354.9899,341.63,343.82,131715548
2025-05-21,344.43,347.35,332.2,334.62,102354844
2025-05-22,331.9,347.27,331.39,341.04,97113416
2025-05-23,337.92,343.18,333.21,339.34,84654818
2025-05-27,347.35,363.79,347.32,362.89,120146414
2025-05-28,364.84,365.0,355.91,356.9,91404309
2025-05-29,365.29,367.71,356.0,358.43,88545666
2025-05-30,355.52,363.68,345.29,346.46,123474938
2025-06-02,343.5,348.02,333.33,342.69,81873829
2025-06-03,346.595,355.4,343.04,344.27,99324544
2025-06-04,345.095,345.6,327.3308,332.05,98912075
2025-06-05,322.49,324.5499,273.21,284.7,292818655
2025-06-06,298.83,305.5,291.14,295.14,164747685
2025-06-09,285.955,309.83,281.85,308.58,140908876
2025-06-10,314.94,327.83,310.667,326.09,151256520
2025-06-11,334.395,335.5,322.5,326.43,122611360
2025-06-12,323.075,332.56,316.86,319.11,105127536
2025-06-13,313.97,332.99,313.3,325.31,128964279
2025-06-16,331.29,332.05,326.41,329.13,83925858
2025-06-17,326.09,327.26,314.74,316.35,88282669
2025-06-18,317.31,329.32,315.45,322.05,95137686
2025-06-20,327.95,332.36,317.78,322.16,108688008
2025-06-23,327.54,357.54,327.48,348.68,190716815
2025-06-24,356.17,356.26,340.44,340.47,114736245
2025-06-25,342.7,343.0,320.4,327.55,119845050
2025-06-26,324.61,331.05,323.61,325.78,80440907
2025-06-27,324.51,329.3393,317.495,323.63,89067049
2025-06-30,319.9,325.5799,316.6,317.66,76695081
2025-07-01,298.46,305.89,293.21,300.71,145085665
2025-07-02,312.63,316.832,303.82,315.65,119483730
2025-07-03,317.99,318.45,312.76,315.35,58042302
2025-07-07,291.37,296.15,288.7701,293.94,131177949
2025-07-08,297.0,304.0499,294.35,297.81,103246742
2025-07-09,297.55,300.15,293.55,295.88,75586771
2025-07-10,300.05,310.48,300.0,309.87,104365271
2025-07-11,307.89,314.09,305.65,313.51,79236442
2025-07-14,317.73,322.5986,312.67,316.9,78043430
2025-07-15,319.675,321.2,310.5,310.78,77556346
2025-07-16,312.8,323.5,312.62,321.67,97284786
2025-07-17,323.15,324.34,317.0601,319.41,73922870
2025-07-18,321.66,330.9,321.42,329.65,94254993
2025-07-21,334.4,338.0,326.88,328.49,75768797
2025-07-22,329.74,335.4098,321.55,332.11,77370371
2025-07-23,330.9,336.2,328.67,332.56,92553756
2025-07-24,310.0,310.15,300.41,305.3,156966023
2025-07-25,308.74,323.63,308.01,316.06,148227027
2025-07-28,318.45,330.49,315.69,325.59,112673755
2025-07-29,325.55,326.25,318.25,321.2,87358861
2025-07-30,322.18,324.4499,311.6164,319.04,83931942
2025-07-31,319.605,321.37,306.1,308.27,85270919
2025-08-01,306.205,309.31,297.82,302.63,89121446
2025-08-04,309.08,312.1186,303.0001,309.26,78683905
2025-08-05,308.95,312.4499,305.5,308.72,57961278
2025-08-06,307.89,320.47,306.9345,319.91,78523579
2025-08-07,319.79,322.4,316.16,322.27,66658672
2025-08-08,321.43,335.15,320.98,329.65,91200319
2025-08-11,335.0,346.64,334.15,339.03,105320174
2025-08-12,345.0,345.26,332.94,340.84,80690111
2025-08-13,341.5,348.98,338.2,339.38,67838892
2025-08-14,335.76,340.4699,330.4,335.58,75000662
2025-08-15,337.655,339.3,327.02,330.56,74319792
2025-08-18,329.62,336.27,329.59,335.16,56956552
2025-08-19,335.79,340.55,327.85,329.31,75956002
2025-08-20,329.22,331.37,314.6,323.9,77481768
2025-08-21,322.08,324.9,318.68,320.11,55744445
2025-08-22,321.66,340.25,319.69,340.01,94016347
2025-08-25,338.9,349.53,335.03,346.6,86670037
2025-08-26,344.93,351.9,343.72,351.67,76651550
2025-08-27,351.94,355.39,349.156,349.6,65519012
2025-08-28,350.91,353.55,340.26,345.98,67903224
2025-08-29,347.23,348.7499,331.7,333.87,81145660
2025-09-02,328.23,333.33,325.6,329.36,58391952
2025-09-03,335.2,343.33,328.51,334.09,88733288
2025-09-04,336.15,338.89,331.48,338.53,60711033
2025-09-05,348.0,355.87,344.6801,350.84,108989785
2025-09-08,354.64,358.44,344.84,346.4,75208290
2025-09-09,348.44,350.77,343.82,346.97,53815991
2025-09-10,350.55,356.33,346.07,347.79,72121679
2025-09-11,350.17,368.99,347.6,368.81,103756010
2025-09-12,370.94,396.6899,370.24,395.94,168156391
2025-09-15,423.13,425.7,402.43,410.04,163823667
2025-09-16,414.495,423.25,411.43,421.62,104285721
2025-09-17,415.75,428.312095,409.67,425.86,106133532
2025-09-18,428.865,432.2199,416.56,416.85,90454509
2025-09-19,421.82,429.47,421.72,426.07,93131034
2025-09-22,431.11,444.98,429.13,434.21,97108777
2025-09-23,439.88,440.97,423.72,425.85,83422691
2025-09-24,429.83,444.21,429.0301,442.79,93133570
2025-09-25,435.24,435.35,419.08,423.39,96746426
2025-09-26,428.3,440.47,421.02,440.4,101628160
2025-09-29,444.35,450.98,439.5,443.21,79491510
2025-09-30,441.52,445.0,433.12,444.72,74357960
2025-10-01,443.8,462.29,440.75,459.46,98122285
2025-10-02,470.54,470.75,435.57,436.0,137008950
2025-10-03,443.285,446.77,416.575,429.83,133188180
2025-10-06,440.75,453.55,436.69,453.25,85324878
2025-10-07,447.82,452.68,432.4501,433.09,102296082
2025-10-08,437.57,441.33,425.23,438.69,71192128
2025-10-09,431.81,436.35,426.18,435.54,69339928
2025-10-10,436.54,443.13,411.45,413.49,112107870
2025-10-13,423.53,436.89,419.7,435.9,79552785
2025-10-14,426.79,434.2,417.86,429.24,72669438
2025-10-15,434.9,440.51,426.3301,435.15,71558185
2025-10-16,434.73,439.35,421.3101,428.75,77189889
2025-10-17,425.5,441.4558,423.6,439.31,89331578
2025-10-20,443.865,449.8,440.61,447.43,63718971
2025-10-21,445.755,449.3,442.05,442.6,54412169
2025-10-22,443.45,445.539,429.0,438.97,84023458
2025-10-23,420.0,449.3999,413.9,448.98,126709833
2025-10-24,446.83,451.68,430.17,433.72,94727774
2025-10-27,439.98,460.16,438.69,452.42,105867547
2025-10-28,454.775,467.0,451.6,460.55,80185667
2025-10-29,462.5,465.7,452.65,461.51,67983544
2025-10-30,451.05,455.0607,439.61,440.1,72447938
2025-10-31,446.75,458.0,443.6855,456.56,83135787
2025-11-03,455.99,474.07,453.8,468.37,84595244
2025-11-04,454.46,460.22,443.6,444.26,87756644
2025-11-05,452.05,466.3299,440.71,462.07,85573015
2025-11-06,461.96,467.45,435.09,445.91,109622907
2025-11-07,437.92,439.36,421.88,429.52,103471495
2025-11-10,439.6,449.6715,433.36,445.23,76515907
2025-11-11,439.4,442.49,432.36,439.62,60533237
2025-11-12,442.15,442.329,426.56,430.6,58513520
2025-11-13,423.13,424.5,396.34,401.99,118948032
2025-11-14,386.3,412.19,382.78,404.35,105506682
2025-11-17,398.74,423.96,398.74,408.92,102214259
2025-11-18,405.38,408.9,393.71,401.25,80688637
2025-11-19,406.18,411.78,398.5,403.99,72047704
2025-11-20,414.63,428.94,394.74,395.23,113548827
2025-11-21,402.32,402.8,383.76,391.09,100460633
2025-11-24,402.17,421.72,401.09,417.78,96806374
2025-11-25,414.42,420.48,405.95,419.4,71915624
2025-11-26,423.95,426.94,416.89,426.58,63462996
2025-11-28,426.59,432.93,426.2,430.17,36252861
2025-12-01,425.32,433.6599,425.29,430.14,57463552
2025-12-02,430.81,436.8,422.12,429.24,69336626
2025-12-03,432.1,447.92,431.11,446.74,87482964
2025-12-04,449.94,454.63,445.39,454.53,71906488
2025-12-05,453.03,458.87,451.66,455.0,56427522
2025-12-08,447.445,449.7463,435.25,439.58,69165753
2025-12-09,437.54,452.39,435.7,445.17,62367442
2025-12-10,446.065,456.88,443.61,451.45,63257475
2025-12-11,448.945,449.2699,440.33,446.89,55979492
2025-12-12,448.09,463.01,441.67,458.96,95656749
2025-12-15,469.44,481.7694,467.66,475.31,114542204
2025-12-16,472.21,491.5,465.83,489.88,107608075
2025-12-17,488.22,495.2799,466.2,467.26,106490405
2025-12-18,478.16,490.86,473.12,483.37,95168446
2025-12-19,488.12,490.49,474.72,481.2,103305424
2025-12-22,489.88,498.83,485.33,488.73,86916066
2025-12-23,489.395,491.97,482.84,485.56,58223633
2025-12-24,488.48,490.9,476.8,485.4,41285429
2025-12-26,485.23,489.09,473.82,475.19,58780659
2025-12-29,469.0,469.4,459.0,459.64,66263033
2025-12-30,461.09,463.12,453.83,454.43,59238464
2025-12-31,456.1,456.55,449.3,449.72,49077961
